proj_id,group_id,title,cat
1102250854,5415,混合廢標籤資源化與多元應用之研究(另開新視窗),05
1101660427,5415,原鄉地區垃圾處理及清運優化策略之評估專案工作計畫(另開新視窗),05
1100091313,5415,110年度嘉義市資源回收工作計畫(另開新視窗),05
1100486964,5415,110年度廢容器回收處理體系管理專案工作計畫(另開新視窗),05
1100221656,5415,110年事業廢棄物管理及資訊系統應用維護計畫專案計畫(另開新視窗),05
1100334074,5415,110年公廁提升及環境改善暨垃圾減量回收工作計畫(另開新視窗),05
1100023461,5415,110年推動低碳垃圾車更新及清運優化專案工作計畫(另開新視窗),05
1101511301,5415,110年視覺化智慧勾稽高風險污染事業環境督察工作計畫(另開新視窗),05
1101231028,5415,彰化縣多功能倉儲式設施委託技術服務及環境影響差異分析工作(另開新視窗),05
1100901649,5415,110年屏東縣辦理促進垃圾減量回收補助計畫(另開新視窗),05
1103456738,5415,廢塑膠容器衍生廢棄物採SRF處理再利用去化可行性評析專案工作計畫(另開新視窗),05
1100506191,5415,彰化縣伸港鄉西濱快速道路臺61線與臺17線間有土壤或地下水污染之虞有害事業廢棄物非法棄置場址處置計畫(另開新視窗),05
1100354488,5415,垃圾收集系統優化設計之規劃管理專業服務計畫(另開新視窗),05
1092242974,5415,10901-11102 0800-085717資源回收免費服務專線專案工作計畫(另開新視窗),05
1090237760,5415,宜蘭縣109年度促進垃圾減量回收計畫(另開新視窗),05
1092135508,5415,宜蘭縣109年度資源回收專案作業查核追蹤管制及宣導工作計畫(另開新視窗),05
1092320820,5415,109年度臺中市資源回收網路資訊內容宣導計畫(另開新視窗),05
1090293146,5415,109、110年資源回收產值估算機制暨雙語文件建置專案工作計畫(另開新視窗),05
1090910752,5415,109年及110年公告指定容器類責任業者營業（進口）量相關帳籍憑證查核計畫-二區(另開新視窗),05
1090625809,5415,109年事業廢棄物燃料化推動及管理計畫(另開新視窗),05
1090557765,5415,澎湖縣109年度智慧資源回收機試驗計畫(另開新視窗),05
1090026540,5415,109年度澎湖縣資源回收工作計畫委託專業服務(另開新視窗),05
1090084719,5415,澎湖縣109年度資源回收多元宣導工作計畫(另開新視窗),05
1090505406,5415,109年及110年公告指定物品類責任業者營業（進口）量相關帳籍憑證查核及責任業者稽催作業計畫(另開新視窗),05
1091413350,5415,109年度高雄市辦理應回收廢棄物責任業者營業量查核輔導計畫(另開新視窗),05
1092775168,5415,109年度一次用塑膠產品源頭減量工作計畫(另開新視窗),05
1090076805,5415,110年度新竹市辦理大型活動源頭 減量專案執行計畫(另開新視窗),05
1090070923,5415,109年及110年公告指定容器類責任業者營業（進口）量相關帳籍憑證查核計畫(三區)(另開新視窗),05
1090133493,5415,109年及110年公告指定容器類責任業者營業（進口）量相關帳籍憑證查核計畫-一區(另開新視窗),05
1090512171,5415,廢太陽能光電板回收清除處理運作專案工作計畫(另開新視窗),05
1090211569,5415,109年度新竹市推動環保夜市商圈執行計畫(另開新視窗),05
1090442717,5415,109-110年環保設施附屬設施（備）改善輔導專案計畫(另開新視窗),05
1090928363,5415,臺南市後壁區嘉安段0568-0000等16筆地號調查及監測計畫(另開新視窗),05
1090609040,5415,109年度臺中市資源回收綜合管理計畫(另開新視窗),05
1061507630,5405,推動我國溫室氣體階段管制目標及策略評析與行政支援(另開新視窗),02
1060127995,5405,106年度臺東縣固定污染源稽查管制計畫(另開新視窗),02
1060026375,5405,106年度臺東縣低碳永續家園運作體系與執行成效管考計畫(另開新視窗),02
1061189405,5405,106年度嘉義市加強街道揚塵洗掃街計畫(另開新視窗),02
1050657777,5405,105-109年度新竹市清潔車輛裝置濾煙器運行維護計畫(另開新視窗),02
1050684928,5405,金門縣105 年度空氣品質管理計畫(另開新視窗),02
1053721009,5405,105年度臺東縣柴油車排煙檢測及油品檢測計畫(另開新視窗),02
1050425825,5405,105年度固定污染源（含離島工業區）管制與查核計畫(另開新視窗),02
1051964815,5405,105年度空品不良期間加強濁水溪沿岸街道揚塵管制計畫(另開新視窗),02
1050329616,5405,105年度雲林縣推動室內空氣品質改善計畫(另開新視窗),02
1050212369,5405,105年度雲林縣石化業專用監測車操作維護計畫(另開新視窗),02
1050689707,5405,105年新竹市營建工程污染管制計畫(另開新視窗),02
1050017766,5405,105年度空氣品質維護綜合管理計畫(另開新視窗),02
1050008087,5405,105年度新北市污染源稽查及科學儀器查核作業計畫(另開新視窗),02
1051424168,5405,105年度新北市餐飲業調查及管制輔導計畫(另開新視窗),02
1050283930,5405,105-106年高雄市室內空品暨餐飲業(含紙錢集中焚燒)輔導計畫(另開新視窗),02
1050108288,5405,105年度移動性污染源管制計畫(另開新視窗),02
1050168322,5405,105年度新北市固定污染源特定行業管制及空污費催補繳計畫(另開新視窗),02
1050806566,5405,105年度新北市固定污染源許可審核及稽查管制計畫(另開新視窗),02
1050006810,5405,105年度高污染機車汰舊補助減量及排氣定期檢驗管理計畫(另開新視窗),02
1053057004,5405,105年度新北市移動污染源稽查管制計畫(另開新視窗),02
1052687149,5405,105年度空氣品質維護改善規劃整合暨街道揚塵管制計畫(另開新視窗),02
1050332229,5405,105年度新北市營建工程空氣污染防制計畫(另開新視窗),02
1050722338,5405,105年度新北市特定污染源加強管制計(另開新視窗),02
1054424247,5405,105年度雲林縣離島工業區紅外線連續監測及有害污染物調查計畫(另開新視窗),02
1050322431,5405,105年度基隆市室內空氣品質管理計畫(另開新視窗),02
1050876984,5405,105-106年度空氣品質監測儀器品保查核作業計畫(另開新視窗),02
1051251280,5405,105年臺中市后里區、西屯區、大雅區及港區(大肚、清水、沙鹿、梧棲、龍井)居民空氣污染物暴露評估計畫(另開新視窗),02
1050386816,5405,105年臺南市空氣污染陳情案件稽查管制計畫(另開新視窗),02
1050515179,5405,105年~107年細懸浮微粒(PM2.5)手動監測(北區)專案工作計畫(另開新視窗),02
1052714384,5405,105年~107年細懸浮微粒(PM2.5)手動監測品保查核專案工作計畫(另開新視窗),02
1050546659,5405,105年臺中市后里區、西屯區、大雅區及港區環境污染物調查計畫(另開新視窗),02
1052773952,5405,105年度雲林縣離島工業區揮發性有機物查核計畫(另開新視窗),02
1050109487,5405,105年嘉義縣空氣品質管理發展計畫(另開新視窗),02
1052462067,5405,104年度南投縣垃圾車加裝濾煙器示範運行計畫(另開新視窗),02
1050247528,5405,105年度南投縣汛期後濁水溪上游沿岸揚塵環境清理計畫(另開新視窗),02
1050766814,5405,105年度臺南市營建工地污染管制查核計畫(另開新視窗),02
1050921186,5405,澎湖縣公共自行車租賃系統先期規劃評估計畫案(另開新視窗),02
1050502772,5405,105年度花蓮縣柴油動力計排煙檢測站檢驗計畫(另開新視窗),02
1050053472,5405,105年臺中市營建空污費收費管理及道路洗掃查核計畫(另開新視窗),02
1051251878,5405,宜蘭縣105年度空氣品質經營維護管理計畫(另開新視窗),02
1052687796,5405,105年度花蓮縣固定污染源稽查管制計畫(另開新視窗),02
1050237771,5405,地方政府執行空氣污染防制成效檢討(另開新視窗),02
1050069878,5405,105年臺中市河川揚塵防制計畫(另開新視窗),02
1050309451,5405,宜蘭縣105年度營建工程污染管制及空污費徵收計畫(另開新視窗),02
1050174264,5405,105 年度桃園市龜山柴油車動力計排煙檢測及污染管制計畫(另開新視窗),02
1051436486,5405,105年度雲林縣細懸浮微粒(PM2.5)污染來源調查與預警計畫(另開新視窗),02
1050125457,5405,臺灣地區車輛生命週期評估專案工作計畫(另開新視窗),02
1050045417,5405,105年度環境空氣品質監測計畫(另開新視窗),02
1050553957,5405,105年金門縣低碳永續家園運作及成效管考計畫(另開新視窗),02
1100130712,5405,１１０年「柴油車動力計排煙檢測及非法油品檢測計畫」(另開新視窗),02
1100191791,5405,110年臺中市空品淨化區巡查管理及裸露地稽(巡)查計畫(另開新視窗),02
1100325624,5405,110年臺中市鍋爐盤查減量暨揮發性有機物行業別清普查計畫(另開新視窗),02
1100715762,5405,110年度臺東縣機車排氣污染稽查管制計畫(另開新視窗),02
1100663516,5405,110年移動污染源空氣污染防制費查核暨港區及航空站污染管制推動計畫(另開新視窗),02
1100250698,5405,110年臺中市淘汰老舊機車及新購低污染車輛補助管理計畫(另開新視窗),02
1100256498,5405,110年雲林縣低碳永續家園建構推動計畫(另開新視窗),02
1101363762,5405,110年度新竹市揮發性有機物減量暨有害空氣污染物機查管制計畫(另開新視窗),02
1100339415,5405,固定污染源空氣污染防制費徵收制度暨輔導管理計畫(110年度)(另開新視窗),02
1100129348,5405,110年高雄市低碳永續家園建構推動計畫(另開新視窗),02
1100427334,5405,110年度推動施工機具污染管制及移動污染源油品品質查核計畫(另開新視窗),02
1100146396,5405,110年臺中市固定污染源查核暨特定行業別清普查計畫(另開新視窗),02
1100001607,5405,110年臺中市溫室氣體盤查暨減量計畫(另開新視窗),02
1100853563,5405,110年固定污染源暨陳情案件智慧環境監控系統功能擴充及維運計畫(另開新視窗),02
1100255060,5405,110年度空氣品質淨化區調查評估暨空氣牆示範計畫(另開新視窗),02
1100326531,5405,建置溫室氣體排放源查核制度及數據管理應用計畫(另開新視窗),02
1100844733,5405,109年度雲林縣機車稽查管制暨排氣檢驗站管理計畫擴充10個月(另開新視窗),02
1100352398,5405,移動污染源管制及公共運輸策略成效研析計畫(另開新視窗),02
1101296713,5405,110年度露天燃燒、餐飲業管制暨環保祭祀宣導計畫-期末定稿本(另開新視窗),02
1101842429,5405,110年度嘉義市加強街道揚塵洗街計畫(另開新視窗),02
1101258474,5405,固定污染源揮發性有機物排放調查及管制策略推動計畫(另開新視窗),02
1100234389,5405,110年度嘉義縣固定污染源空氣污染物連續自動監測系統(CEMS)功能查核及稽查管制計畫(另開新視窗),02
1100433700,5405,110年度花蓮縣空氣污染防制暨空氣品質分析計畫(另開新視窗),02
1101468937,5405,110年度嘉義縣露天燃燒暨畜牧與餐飲油煙異味防制計畫(另開新視窗),02
1100108936,5405,110年花蓮縣柴油車檢驗計畫(另開新視窗),02
1100806529,5405,110年花蓮縣低碳永續家園建構推動計畫(另開新視窗),02
1100566390,5405,110年嘉義市低碳校園綠生活推動計畫(另開新視窗),02
1100143311,5405,110年度澎湖縣空氣品質管理發展計畫(另開新視窗),02
1100929569,5405,110年度嘉義縣空氣品質管理發展暨空氣品質惡化緊急應變計畫(另開新視窗),02
1100621210,5405,110年度嘉義市民俗活動及露天燃燒空氣污染稽查管制、餐飲業空氣污染稽查管制暨低油煙商圈輔導計畫(另開新視窗),02
1101033428,5405,110年度嘉義縣柴油車動力計排煙檢測暨空品淨區管制計畫(另開新視窗),02
1101024040,5405,110年度花蓮縣營建工程暨噪音稽查管制計畫(另開新視窗),02
1100041286,5405,110年度嘉義縣移動機車污染稽查管制暨定檢站輔導管理計畫(另開新視窗),02
1101310783,5405,110年度花蓮縣逸散污染源稽查管制計畫(另開新視窗),02
1100110387,5405,110年嘉義市東(含共和)市場空氣品質維護(示範)區管制計畫(另開新視窗),02
1100128533,5405,110年嘉義市低碳永續家園建構推動計畫(另開新視窗),02
1102834551,5405,三級防制區新設污染源控制及既存污染源減量改善技術研析管制計畫(另開新視窗),02
1100150468,5405,110年度嘉義市固定污染源許可稽查管制及空污費催補繳查核計畫暨環保許可整合計畫(另開新視窗),02
1100170275,5405,110年度臺南市有害空氣污染物稽查管制暨工廠突發事故應變管理計畫(另開新視窗),02
1100570584,5405,110年度臺南市固定污染源空氣污染物連續自動監測功能查核管理計畫(另開新視窗),02
1101019455,5405,110年度高雄市推動環保許可整合計畫(另開新視窗),02
1100145795,5405,110年移動污染源相關管制系統擴充及維運專案管理計畫(另開新視窗),02
1103812151,5405,110年度嘉義市清淨空氣整合推動計畫(另開新視窗),02
1102335085,5405,室內空氣品質維護及自主改善推廣計畫(另開新視窗),02
1100862818,5405,110年度臺東縣營建工程污染管制暨電子e化系統設置計畫(另開新視窗),02
1100561651,5405,110年固定污染源暨環保陳情案件科技稽巡查及檢舉違反廢清法案件查處催收計畫(另開新視窗),02
1100171090,5405,110年臺中市機車污染源管制暨檢驗站品質管理計畫(另開新視窗),02
1100766473,5405,110年臺中市餐飲業油煙即時監測及調查計畫(另開新視窗),02
1100958738,5405,110年臺中市空氣品質維護綜合管理暨固定污染源許可、空污費管制查核計畫(另開新視窗),02
1100135283,5405,110年度臺北市空氣品質改善綜合管理計畫(另開新視窗),02
1111266623,22353,嘉義縣-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1110940018,22353,推動生活廢棄物減量、清理及管理專案工作計畫(另開新視窗),18
1112845970,22353,111年度資源回收物管理及循環利用計畫(另開新視窗),18
1110152900,22353,容器商品循環設計與責任業者精進管理工作計畫(另開新視窗),18
1110380582,22353,宜蘭縣-111年度資收關懷計畫(另開新視窗),18
1110244120,22353,宜蘭縣_111年度補助直轄市、縣﹙市﹚環境保護機關 辦理資源回收工作計畫(另開新視窗),18
1110703197,22353,宜蘭縣-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1113531914,22353,電池安定化及綠色回收提煉技術導入新能源燃料電池雙極板材料開發(另開新視窗),18
1110722497,22353,嘉義縣_111年度補助直轄市、縣﹙市﹚環境保護機關 辦理資源回收工作計畫(另開新視窗),18
1112865321,22353,111年度嘉義市資源回收暨源頭減量工作計畫(另開新視窗),18
1110183039,22353,臺北市_111年度補助直轄市、縣﹙市﹚環境保護機關 辦理資源回收工作計畫(另開新視窗),18
1112448812,22353,111年廢機動車輛回收處理智慧化管理系統專案工作計畫(另開新視窗),18
1110723418,22353,桃園市-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1111792908,22353,強化廢電子電器及資訊物品多元回收管道提升回收成效(另開新視窗),18
1110794303,22353,國際廢棄物越境政策調整與我國因應研析計畫(另開新視窗),18
1111540862,22353,事業廢棄物清理許可方式及循環利用推廣專案計畫(另開新視窗),18
1110002236,22353,須關注廢棄物促進民間參與設置處理設施評析專案工作計畫(另開新視窗),18
1110755498,22353,營建廢棄物管理及資源循環專案工作計畫(另開新視窗),18
1111169438,22353,建構廢車循環利用低碳商業運作模式專案研發計畫(另開新視窗),18
1111666872,22353,廢車循環利用低碳商業運作模式之研發(另開新視窗),18
1112737368,22353,南投縣-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1111886503,22353,高值化回收塑膠廢棄物生產高價值多壁奈米碳管(另開新視窗),18
1110541121,22353,111年補助應回廢棄物回收處理創新及研究發展計畫-LED廢照明光源塑膠燈罩處理技術開發(另開新視窗),18
1111313602,22353,LED照明產品服務化之綠色設計及循環材料先期評估(另開新視窗),18
1110100759,22353,廢液晶顯示器外循環液晶面板和塑膠再利用驗證計畫(另開新視窗),18
1112307362,22353,轉化廢電冰箱泡棉為回收處理業汞蒸氣吸附裝置之活性碳應用(另開新視窗),18
1110904630,22353,資源循環政策規劃與物質流管理專案計畫(另開新視窗),18
1110352644,22353,廢鉛蓄電池處理技術優化-含鉛製程水循環利用(另開新視窗),18
1110428540,22353,111年度補助應回收廢棄物回收處理創新及研究發展計畫-廢小家電以機械處理系統回收處理試驗及評估計畫(另開新視窗),18
1111365249,22353,校園推廣環境友善化設計及辦理資源循環企業遴選與特展專案工作計畫(另開新視窗),18
1110304416,22353,資源循環環境教育與行銷計畫(另開新視窗),18
1110482934,22353,電子電機產品維修度指數制度建置評析計畫(另開新視窗),18
1110414613,22353,澎湖縣-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1110755464,22353,111年嘉義市低碳永續家園建構推動計畫(另開新視窗),18
1113892271,22353,金門縣-111年度促進垃圾減量回收補助計畫(另開新視窗),18
1111599932,22353,111年高雄市低碳永續家園建構推動計畫(另開新視窗),18
1110809760,22353,111年度第2次補助應回收廢棄物回收處理創新及研究發展計畫-廢紙與廢鐵類資源回收資訊調查研究評析計畫(另開新視窗),18
1110717111,22353,廢輪胎橡膠瀝青混凝土製程節能減排之工廠實證及工地試鋪計畫(另開新視窗),18
1100435276,22353,110年度宜蘭縣辦理促進垃圾減量回收補助計畫(另開新視窗),18
1102910614,22353,宜蘭縣-110年度補助直轄市、縣（市） 環境保護機關辦理資源回收工作計畫(另開新視窗),18
1100482438,22353,宜蘭縣-110年度資收關懷計畫(另開新視窗),18
1100401935,22353,應回收廢棄物稽核認證團體（廢機動車輛類—乙計畫）專案工作計畫(另開新視窗),18
1100584686,22353,花蓮縣-110年度補助直轄市、縣（市） 環境保護機關辦理資源回收工作計畫(另開新視窗),18
1101014597,22353,臺南市-110年臺南市畜牧廢水氨氮回收推動計畫(另開新視窗),18
1102642420,22353,110年度嘉義縣縣政特區環保外送服務試辦計畫(另開新視窗),18
1100226387,22353,110年度新北市辦理促進垃圾減量回收補助計畫(另開新視窗),18
1100088551,22353,新北市-110年度資收關懷計畫(另開新視窗),18
1101893143,22353,110年度屏東縣不塑之島推動琉行杯共享行動專案計畫(另開新視窗),18
1101205942,22353,桃園市-110年度補助直轄市、縣（市） 環境保護機關辦理資源回收工作計畫(另開新視窗),18
1101146408,22353,潤滑油產製及其回收處理體系監督管理暨推動循環再生高值化專案工作計畫(另開新視窗),18
1101793131,5413,110年澎湖縣環境教育專案計畫(另開新視窗),11
1100603129,5413,110年花蓮縣環境教育專案計畫(另開新視窗),11
1100696884,5413,110年苗栗縣環境教育專案計畫(另開新視窗),11
1100028465,5413,110年新竹縣環境教育專案計畫(另開新視窗),11
1102159929,5413,110年澎湖縣低碳永續家園建構推動計畫(另開新視窗),11
1100125613,5413,110年新竹市環境教育推動計畫(另開新視窗),11
1101655313,5413,110年新北市環境教育專案計畫(另開新視窗),11
1100795424,5413,屏東縣110年度環境教育計畫(另開新視窗),11
1101256877,5413,110年臺北市環境教育專案計畫(另開新視窗),11
1100305002,5413,110-111年綠色化學多元教育推廣計畫(另開新視窗),11
1101010309,5413,第8屆國家環境教育獎獎勵表揚規劃與執行專案工作計畫(另開新視窗),11
1102063480,5413,110年辦理臺美環境教育合作與交流專案工作計畫(110年-111年)(另開新視窗),11
1100365710,5413,110年度高雄市環境教育專案計畫(另開新視窗),11
1100717997,5413,110年臺南市環境教育管理及推動工作計畫(另開新視窗),11
1103060413,5413,110年臺中市政府執行環境教育專案計畫(另開新視窗),11
1100013798,5413,110年臺中市環境教育宣導活動(另開新視窗),11
1100781888,5413,我國氣候變遷素養認知調查計畫(另開新視窗),11
1101349386,5413,110年環境地圖及環境保護職人體驗推廣專案工作計畫(另開新視窗),11
1100141870,5413,110年度臺中市環境教育推廣/人才養成暨環境影響評估業務管理計畫(另開新視窗),11
1102371078,5413,110年公共環境戶外登革熱病媒蚊孳生源清除計畫(另開新視窗),11
1101365400,5413,110年水巡守環境教育訓練及經營輔導計畫(北中區)(另開新視窗),11
1100309485,5413,110年環境教育認證及講師人才徵選培訓專案工作計畫(另開新視窗),11
1100463372,5413,110年社區環境調查及改造暨環保小學堂專案管理計畫(另開新視窗),11
1101562860,5413,110 年辦理民間團體及學校申請環境教育經費補助、訪查及核銷輔導專案工作計畫(另開新視窗),11
1100021373,5413,110年淨山青山活動專業服務計畫(另開新視窗),11
1100387623,5413,110年全國環保志(義)工群英會專案工作計畫(另開新視窗),11
1100431395,5413,大溪厝社區地方創生及環境教育培育計畫(另開新視窗),11
1100103957,5413,110年金門縣環境教育 推動計畫勞務委託案(另開新視窗),11
1104169773,5413,110年度臺北市低碳永續家園建構推動計畫(另開新視窗),11
1100247506,5413,110年度嘉義縣低碳永續家園建構推動暨祭祀減量計畫(另開新視窗),11
1101038048,5413,110年環境教育系列活動規劃及推動計畫(另開新視窗),11
1101257314,5413,110年度嘉義縣235環境教育執行計畫(另開新視窗),11
1102873093,5413,110年環境知識競賽決賽專案工作計畫(另開新視窗),11
1100526444,5413,110年桃園市低碳永續家園建構推動計畫(含執行氣候低碳永續家園)(另開新視窗),11
1100609500,5413,110年度模範環境人員選拔專案計畫(另開新視窗),11
1101698083,5413,精進環保證照機構管理專案計畫(另開新視窗),11
1101791018,5413,環境教育管理系統建置專案(另開新視窗),11
1101073891,5413,環境保護財團法人108年至110年財務、業務查核及輔導工作專案計畫（第二年）(另開新視窗),11
1100460160,5413,110年環保重要政策雙語化計畫(另開新視窗),11
1100217325,5413,110年環境教育法相關法規、綱領、方案與成果提報行政支援專案工作計畫(另開新視窗),11
1104112362,5413,110年度土壤及地下水污染調查 及查證工作計畫－嘉義市(另開新視窗),11
1100017390,5413,110年度廢（污）水處理專責人員訓練教材檢修專案計畫(另開新視窗),11
1100770971,5413,110年度新竹市推動環保許可整合與推動民間企業與團體實施綠色採購計畫(另開新視窗),11
1101589692,5413,110年度環保訓練管理系統維護及功能擴充(另開新視窗),11
1100458834,5413,110年幼兒園教師環境教育培訓及繪本推廣計畫(另開新視窗),11
1101853842,5413,110 年度環境教育認證系統維護計畫(另開新視窗),11
1100687042,5413,110年臺東縣低碳永續家園建構推動計畫(另開新視窗),11
1100701925,5413,110年嘉義市環境教育宣導整合計畫(另開新視窗),11
1092198262,5413,109年臺中市政府執行環境教育專案計畫(另開新視窗),11
1091538060,5413,109年臺中市推動環境教育計畫(另開新視窗),11
1111670452,5452,111年度高雄市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1112017348,5452,111年度宜蘭縣毒性及關注化學物質源頭管理計畫(另開新視窗),06
1110549553,5452,111年度非農地環境雜草管理計畫__高雄市(另開新視窗),06
1113998595,5452,國家化學物質管理推動量能提升計畫(另開新視窗),06
1110854964,5452,111年度臺中市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1111389093,5452,111年度臺南市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1111216421,5452,111年度新北市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1110050521,5452,111年度嘉義縣毒性及關注化學物質源頭管理計畫(另開新視窗),06
1110462566,5452,111年度金門縣毒性及關注化學物質源頭管理計畫(另開新視窗),06
1112950064,5452,化學物質調查與採樣檢測計畫(另開新視窗),06
1111053324,5452,化學物質標示及資訊傳遞品質提升計畫(另開新視窗),06
1110583373,5452,111年跨部會化學物質資訊服務平台(化學雲)應用計畫(另開新視窗),06
1111690355,5452,應用標籤技術於化學物質管理推廣計畫(另開新視窗),06
1110127151,5452,111年度高雄市推動環保許可整合計畫(另開新視窗),06
1110212969,5452,放流水中有機錫分析技術開發計畫(另開新視窗),06
1110928614,5452,111年化學物質資料登錄推動與技術審查計畫(另開新視窗),06
1111547357,5452,化學物質風險評估技術建置輔導與資料盤點計畫(另開新視窗),06
1113330277,5452,111年度新竹市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1110458111,5452,毒性及關注化學物質評估管理及輸出入簽審專案工作計畫(另開新視窗),06
1111301803,5452,毒物及化學物質管理基金徵收前置之總體產業評估及研議補捐助、產學合作計畫(另開新視窗),06
1110623049,5452,111年度苗栗縣毒性及關注化學物質源頭管理計畫(另開新視窗),06
1110845931,5452,多元化學物質高通量風險管理計畫(另開新視窗),06
1111169014,5452,111年亞太經濟合作化學對話之推動計畫(另開新視窗),06
1110290801,5452,111年度嘉義市毒性及關注化學物質源頭管理計畫(另開新視窗),06
1100076445,5452,110年度雲林縣毒性及關注化學物質管理暨擴散模擬資料建立計畫(另開新視窗),06
1100648058,5452,110年度南投縣推動環保許可整合計畫(另開新視窗),06
1100581084,5452,110年度新竹縣毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1102462317,5452,110年度新北市毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1103000100,5452,110年度金門縣毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1100292448,5452,110-111年綠色化學-安全替代整合性政策研究計畫(另開新視窗),06
1100088294,5452,110年化學物質毒理資料庫建置及資訊管理計畫(另開新視窗),06
1100242344,5452,第2屆綠色化學應用及創新獎獲獎事蹟推廣計畫(另開新視窗),06
1100648956,5452,化學物質安全替代之生命週期評估及教育訓練(另開新視窗),06
1100185464,5452,110-111年運送及危害預防相關系統建置及提升計畫(另開新視窗),06
1100739119,5452,以交叉參照法評估管理混合物危害特性資訊先期計畫(另開新視窗),06
1100163087,5452,110年度苗栗縣毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1101560687,5452,110年度非農地環境雜草管理計畫__高雄市(另開新視窗),06
1100582459,5452,110年度高雄市毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1100920550,5452,110年度臺南市毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1100473011,5452,110年度臺北市毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1104095070,5452,綠色化學結合生產及管理示範計畫(另開新視窗),06
1102346076,5452,毒性及關注化學物質專業應變人員訓練試題管理系統建置計畫(另開新視窗),06
1100160095,5452,110年度宜蘭縣毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1102939053,5452,110年度臺中市毒性及關注化學物質源頭查核管理計畫(另開新視窗),06
1100456646,5452,110年度臺中市毒性及關注化學物質防災體檢計畫(另開新視窗),06
1101384530,5452,110年毒性化學物質運作管理及輸出入簽審專案工作計畫(另開新視窗),06
1101019455,5452,110年度高雄市推動環保許可整合計畫(另開新視窗),06
1100922835,5452,110年化學物質資料登錄資訊系統及業務推動計畫(另開新視窗),06
1101392145,5452,化學物質後市場調查輔導與採樣檢測需求支援計畫(另開新視窗),06
1100171073,5452,110年關注化學物質列管評估及運作管理專案工作計畫(另開新視窗),06
1040178400,5409,「國際環境夥伴計畫與臺美環保技術合作協定」國際事務行政支援暨網站建置整合計畫(另開新視窗),15
1040457248,5409,104年度空氣污染案件快速查核計畫(另開新視窗),15
1040941270,5409,104年度高雄市低碳永續家園運作及成效管考計畫(另開新視窗),15
1040259576,5409,建置國家級岩芯分析、儲存暨管理中心可行性評估(另開新視窗),15
1040602733,5409,104年度嘉義市低碳永續家園運作及成效管考計畫(另開新視窗),15
1040949718,5409,104年新竹市低碳永續家園運作及成效管考計畫(另開新視窗),15
1042515419,5409,104年南投縣低碳永續家園運作及成效管考計畫(另開新視窗),15
1040868430,5409,104年度花蓮縣低碳永續家園運作及成效管考計畫(另開新視窗),15
1040134269,5409,臺中市低碳城市發展推動及管考計畫(另開新視窗),15
1041580002,5409,104年生態感測網絡平台功能擴增(另開新視窗),15
1041211724,5409,104年四機買新汰舊 抽獎活動及資源回收推廣專案工作計畫(另開新視窗),15
1041936641,5409,104年國家永續發展資訊與成效之推廣專案工作計畫(另開新視窗),15
1042792937,5409,104年度花蓮縣固定污染源稽查管制計畫(另開新視窗),15
1041576917,5409,104年嘉義市契約用戶(非企業)、社區節能改善輔導及公有建築節能示範或機關用電智慧監控行動項目實施專案計畫(另開新視窗),15
1040333684,5409,104年度彰化縣低碳永續家園運作及成效管考計畫(另開新視窗),15
1040245083,5409,「光污染感受調查及量測指標與改善措施研究」專案研究計畫(另開新視窗),15
1040266619,5409,104年度臺中市辦理形象改造工作計畫(另開新視窗),15
1040365917,5409,永續發展成效評估及目標研析專案工作計畫(另開新視窗),15
1040232362,5409,104年度環境保護產品環境效益評估專案工作計畫(另開新視窗),15
1040326100,5409,遙測科技應用於環境執法專案工作計畫(另開新視窗),15
1040357887,5409,104年臺中市低碳永續家園運作及成效管考計畫(另開新視窗),15
1040857447,5409,生質能源驗證體系建置與提升生質能源利用策略計畫(另開新視窗),15
1041210308,5409,104年度清潔人員自強活動(另開新視窗),15
1042554611,5409,104年度臺中市辦理和平區幸福資收站營運管理計畫(另開新視窗),15
1042546825,5409,底泥生物毒性檢測技術應用於河川危害風險之評估(另開新視窗),15
1041716437,5409,104年環境檢測機構管理作業服務計畫(另開新視窗),15
1041395217,5409,空氣污染物檢測數據品質查核(另開新視窗),15
1041064336,5409,廢機動車輛粉碎殘餘物分離及應用製造再生板磚(另開新視窗),15
1042709014,5409,「104年推動環保服務業交流」 專案工作計畫(另開新視窗),15
1040709337,5409,104年污染防治支出統計調查(另開新視窗),15
1040365071,5409,第24屆中華民國企業環保獎專案工作計畫(另開新視窗),15
1040119218,5409,104年度綠色消費推廣專案工作計畫(另開新視窗),15
